hour,t(sec),P1(kW),Q1(kvar),P2(kW),Q2(kvar),P3(kW),Q3(kvar),P4(kW),Q4(kvar),Name,V1,VAngle1,V2,VAngle2,V3,VAngle3,I1,IAngle1,I2,IAngle2,I3,IAngle3
72,0.0,291.85582601,,337.52581632000005,,296.641780674,,,,monvsource-lead_gen_bus2001,7198.94,-0.0246403,7198.8,-120.028,7198.89,119.975,40.5415,-177.765,46.8864,61.9879,41.2066,-57.7011
73,0.0,5.18074577952e-08,,5.1817105205600007e-08,,5.1726390749600006e-08,,,,monvsource-lead_gen_bus2001,7199.56,1.93625e-08,7199.56,-120.0,7199.56,120.0,7.19592e-09,180.0,7.19726e-09,60.0396,7.18466e-09,-59.9816
74,0.0,5.18074577952e-08,,5.1817105205600007e-08,,5.1726390749600006e-08,,,,monvsource-lead_gen_bus2001,7199.56,1.93625e-08,7199.56,-120.0,7199.56,120.0,7.19592e-09,180.0,7.19726e-09,60.0396,7.18466e-09,-59.9816
75,0.0,5.18074577952e-08,,5.1817105205600007e-08,,5.1726390749600006e-08,,,,monvsource-lead_gen_bus2001,7199.56,1.93625e-08,7199.56,-120.0,7199.56,120.0,7.19592e-09,180.0,7.19726e-09,60.0396,7.18466e-09,-59.9816
76,0.0,5.18074577952e-08,,5.1817105205600007e-08,,5.1726390749600006e-08,,,,monvsource-lead_gen_bus2001,7199.56,1.93625e-08,7199.56,-120.0,7199.56,120.0,7.19592e-09,180.0,7.19726e-09,60.0396,7.18466e-09,-59.9816
77,0.0,5.18074577952e-08,,5.1817105205600007e-08,,5.1726390749600006e-08,,,,monvsource-lead_gen_bus2001,7199.56,1.93625e-08,7199.56,-120.0,7199.56,120.0,7.19592e-09,180.0,7.19726e-09,60.0396,7.18466e-09,-59.9816
78,0.0,5.18074577952e-08,,5.1817105205600007e-08,,5.1726390749600006e-08,,,,monvsource-lead_gen_bus2001,7199.56,1.93625e-08,7199.56,-120.0,7199.56,120.0,7.19592e-09,180.0,7.19726e-09,60.0396,7.18466e-09,-59.9816
79,0.0,5.18074577952e-08,,5.1817105205600007e-08,,5.1726390749600006e-08,,,,monvsource-lead_gen_bus2001,7199.56,1.93625e-08,7199.56,-120.0,7199.56,120.0,7.19592e-09,180.0,7.19726e-09,60.0396,7.18466e-09,-59.9816
80,0.0,5.18074577952e-08,,5.1817105205600007e-08,,5.1726390749600006e-08,,,,monvsource-lead_gen_bus2001,7199.56,1.93625e-08,7199.56,-120.0,7199.56,120.0,7.19592e-09,180.0,7.19726e-09,60.0396,7.18466e-09,-59.9816
81,0.0,5.18074577952e-08,,5.1817105205600007e-08,,5.1726390749600006e-08,,,,monvsource-lead_gen_bus2001,7199.56,1.93625e-08,7199.56,-120.0,7199.56,120.0,7.19592e-09,180.0,7.19726e-09,60.0396,7.18466e-09,-59.9816
82,0.0,5.18074577952e-08,,5.1817105205600007e-08,,5.1726390749600006e-08,,,,monvsource-lead_gen_bus2001,7199.56,1.93625e-08,7199.56,-120.0,7199.56,120.0,7.19592e-09,180.0,7.19726e-09,60.0396,7.18466e-09,-59.9816
83,0.0,5.18074577952e-08,,5.1817105205600007e-08,,5.1726390749600006e-08,,,,monvsource-lead_gen_bus2001,7199.56,1.93625e-08,7199.56,-120.0,7199.56,120.0,7.19592e-09,180.0,7.19726e-09,60.0396,7.18466e-09,-59.9816
84,0.0,5.18074577952e-08,,5.1817105205600007e-08,,5.1726390749600006e-08,,,,monvsource-lead_gen_bus2001,7199.56,1.93625e-08,7199.56,-120.0,7199.56,120.0,7.19592e-09,180.0,7.19726e-09,60.0396,7.18466e-09,-59.9816
85,0.0,5.18074577952e-08,,5.1817105205600007e-08,,5.1726390749600006e-08,,,,monvsource-lead_gen_bus2001,7199.56,1.93625e-08,7199.56,-120.0,7199.56,120.0,7.19592e-09,180.0,7.19726e-09,60.0396,7.18466e-09,-59.9816
86,0.0,5.18074577952e-08,,5.1817105205600007e-08,,5.1726390749600006e-08,,,,monvsource-lead_gen_bus2001,7199.56,1.93625e-08,7199.56,-120.0,7199.56,120.0,7.19592e-09,180.0,7.19726e-09,60.0396,7.18466e-09,-59.9816
87,0.0,5.18074577952e-08,,5.1817105205600007e-08,,5.1726390749600006e-08,,,,monvsource-lead_gen_bus2001,7199.56,1.93625e-08,7199.56,-120.0,7199.56,120.0,7.19592e-09,180.0,7.19726e-09,60.0396,7.18466e-09,-59.9816
88,0.0,5.18074577952e-08,,5.1817105205600007e-08,,5.1726390749600006e-08,,,,monvsource-lead_gen_bus2001,7199.56,1.93625e-08,7199.56,-120.0,7199.56,120.0,7.19592e-09,180.0,7.19726e-09,60.0396,7.18466e-09,-59.9816
89,0.0,5.18074577952e-08,,5.1817105205600007e-08,,5.1726390749600006e-08,,,,monvsource-lead_gen_bus2001,7199.56,1.93625e-08,7199.56,-120.0,7199.56,120.0,7.19592e-09,180.0,7.19726e-09,60.0396,7.18466e-09,-59.9816
90,0.0,5.18074577952e-08,,5.1817105205600007e-08,,5.1726390749600006e-08,,,,monvsource-lead_gen_bus2001,7199.56,1.93625e-08,7199.56,-120.0,7199.56,120.0,7.19592e-09,180.0,7.19726e-09,60.0396,7.18466e-09,-59.9816
91,0.0,5.18074577952e-08,,5.1817105205600007e-08,,5.1726390749600006e-08,,,,monvsource-lead_gen_bus2001,7199.56,1.93625e-08,7199.56,-120.0,7199.56,120.0,7.19592e-09,180.0,7.19726e-09,60.0396,7.18466e-09,-59.9816
92,0.0,5.18074577952e-08,,5.1817105205600007e-08,,5.1726390749600006e-08,,,,monvsource-lead_gen_bus2001,7199.56,1.93625e-08,7199.56,-120.0,7199.56,120.0,7.19592e-09,180.0,7.19726e-09,60.0396,7.18466e-09,-59.9816
93,0.0,5.18074577952e-08,,5.1817105205600007e-08,,5.1726390749600006e-08,,,,monvsource-lead_gen_bus2001,7199.56,1.93625e-08,7199.56,-120.0,7199.56,120.0,7.19592e-09,180.0,7.19726e-09,60.0396,7.18466e-09,-59.9816
94,0.0,5.18074577952e-08,,5.1817105205600007e-08,,5.1726390749600006e-08,,,,monvsource-lead_gen_bus2001,7199.56,1.93625e-08,7199.56,-120.0,7199.56,120.0,7.19592e-09,180.0,7.19726e-09,60.0396,7.18466e-09,-59.9816
95,0.0,5.18074577952e-08,,5.1817105205600007e-08,,5.1726390749600006e-08,,,,monvsource-lead_gen_bus2001,7199.56,1.93625e-08,7199.56,-120.0,7199.56,120.0,7.19592e-09,180.0,7.19726e-09,60.0396,7.18466e-09,-59.9816
96,0.0,5.18074577952e-08,,5.1817105205600007e-08,,5.1726390749600006e-08,,,,monvsource-lead_gen_bus2001,7199.56,1.93625e-08,7199.56,-120.0,7199.56,120.0,7.19592e-09,180.0,7.19726e-09,60.0396,7.18466e-09,-59.9816
1,0.0,5.18074577952e-08,,5.1817105205600007e-08,,5.1726390749600006e-08,,,,monvsource-lead_gen_bus3004,7199.56,1.93625e-08,7199.56,-120.0,7199.56,120.0,7.19592e-09,180.0,7.19726e-09,60.0396,7.18466e-09,-59.9816
2,0.0,5.18074577952e-08,,5.1817105205600007e-08,,5.1726390749600006e-08,,,,monvsource-lead_gen_bus3004,7199.56,1.93625e-08,7199.56,-120.0,7199.56,120.0,7.19592e-09,180.0,7.19726e-09,60.0396,7.18466e-09,-59.9816
3,0.0,5.18074577952e-08,,5.1817105205600007e-08,,5.1726390749600006e-08,,,,monvsource-lead_gen_bus3004,7199.56,1.93625e-08,7199.56,-120.0,7199.56,120.0,7.19592e-09,180.0,7.19726e-09,60.0396,7.18466e-09,-59.9816
4,0.0,5.18074577952e-08,,5.1817105205600007e-08,,5.1726390749600006e-08,,,,monvsource-lead_gen_bus3004,7199.56,1.93625e-08,7199.56,-120.0,7199.56,120.0,7.19592e-09,180.0,7.19726e-09,60.0396,7.18466e-09,-59.9816
5,0.0,5.18074577952e-08,,5.1817105205600007e-08,,5.1726390749600006e-08,,,,monvsource-lead_gen_bus3004,7199.56,1.93625e-08,7199.56,-120.0,7199.56,120.0,7.19592e-09,180.0,7.19726e-09,60.0396,7.18466e-09,-59.9816
6,0.0,5.18074577952e-08,,5.1817105205600007e-08,,5.1726390749600006e-08,,,,monvsource-lead_gen_bus3004,7199.56,1.93625e-08,7199.56,-120.0,7199.56,120.0,7.19592e-09,180.0,7.19726e-09,60.0396,7.18466e-09,-59.9816
7,0.0,5.18074577952e-08,,5.1817105205600007e-08,,5.1726390749600006e-08,,,,monvsource-lead_gen_bus3004,7199.56,1.93625e-08,7199.56,-120.0,7199.56,120.0,7.19592e-09,180.0,7.19726e-09,60.0396,7.18466e-09,-59.9816
8,0.0,5.18074577952e-08,,5.1817105205600007e-08,,5.1726390749600006e-08,,,,monvsource-lead_gen_bus3004,7199.56,1.93625e-08,7199.56,-120.0,7199.56,120.0,7.19592e-09,180.0,7.19726e-09,60.0396,7.18466e-09,-59.9816
9,0.0,5.18074577952e-08,,5.1817105205600007e-08,,5.1726390749600006e-08,,,,monvsource-lead_gen_bus3004,7199.56,1.93625e-08,7199.56,-120.0,7199.56,120.0,7.19592e-09,180.0,7.19726e-09,60.0396,7.18466e-09,-59.9816
10,0.0,5.18074577952e-08,,5.1817105205600007e-08,,5.1726390749600006e-08,,,,monvsource-lead_gen_bus3004,7199.56,1.93625e-08,7199.56,-120.0,7199.56,120.0,7.19592e-09,180.0,7.19726e-09,60.0396,7.18466e-09,-59.9816
11,0.0,5.18074577952e-08,,5.1817105205600007e-08,,5.1726390749600006e-08,,,,monvsource-lead_gen_bus3004,7199.56,1.93625e-08,7199.56,-120.0,7199.56,120.0,7.19592e-09,180.0,7.19726e-09,60.0396,7.18466e-09,-59.9816
12,0.0,5.18074577952e-08,,5.1817105205600007e-08,,5.1726390749600006e-08,,,,monvsource-lead_gen_bus3004,7199.56,1.93625e-08,7199.56,-120.0,7199.56,120.0,7.19592e-09,180.0,7.19726e-09,60.0396,7.18466e-09,-59.9816
13,0.0,5.18074577952e-08,,5.1817105205600007e-08,,5.1726390749600006e-08,,,,monvsource-lead_gen_bus3004,7199.56,1.93625e-08,7199.56,-120.0,7199.56,120.0,7.19592e-09,180.0,7.19726e-09,60.0396,7.18466e-09,-59.9816
14,0.0,5.18074577952e-08,,5.1817105205600007e-08,,5.1726390749600006e-08,,,,monvsource-lead_gen_bus3004,7199.56,1.93625e-08,7199.56,-120.0,7199.56,120.0,7.19592e-09,180.0,7.19726e-09,60.0396,7.18466e-09,-59.9816
15,0.0,5.18074577952e-08,,5.1817105205600007e-08,,5.1726390749600006e-08,,,,monvsource-lead_gen_bus3004,7199.56,1.93625e-08,7199.56,-120.0,7199.56,120.0,7.19592e-09,180.0,7.19726e-09,60.0396,7.18466e-09,-59.9816
16,0.0,5.18074577952e-08,,5.1817105205600007e-08,,5.1726390749600006e-08,,,,monvsource-lead_gen_bus3004,7199.56,1.93625e-08,7199.56,-120.0,7199.56,120.0,7.19592e-09,180.0,7.19726e-09,60.0396,7.18466e-09,-59.9816
17,0.0,5.18074577952e-08,,5.1817105205600007e-08,,5.1726390749600006e-08,,,,monvsource-lead_gen_bus3004,7199.56,1.93625e-08,7199.56,-120.0,7199.56,120.0,7.19592e-09,180.0,7.19726e-09,60.0396,7.18466e-09,-59.9816
18,0.0,5.18074577952e-08,,5.1817105205600007e-08,,5.1726390749600006e-08,,,,monvsource-lead_gen_bus3004,7199.56,1.93625e-08,7199.56,-120.0,7199.56,120.0,7.19592e-09,180.0,7.19726e-09,60.0396,7.18466e-09,-59.9816
19,0.0,5.18074577952e-08,,5.1817105205600007e-08,,5.1726390749600006e-08,,,,monvsource-lead_gen_bus3004,7199.56,1.93625e-08,7199.56,-120.0,7199.56,120.0,7.19592e-09,180.0,7.19726e-09,60.0396,7.18466e-09,-59.9816
20,0.0,5.18074577952e-08,,5.1817105205600007e-08,,5.1726390749600006e-08,,,,monvsource-lead_gen_bus3004,7199.56,1.93625e-08,7199.56,-120.0,7199.56,120.0,7.19592e-09,180.0,7.19726e-09,60.0396,7.18466e-09,-59.9816
21,0.0,5.18074577952e-08,,5.1817105205600007e-08,,5.1726390749600006e-08,,,,monvsource-lead_gen_bus3004,7199.56,1.93625e-08,7199.56,-120.0,7199.56,120.0,7.19592e-09,180.0,7.19726e-09,60.0396,7.18466e-09,-59.9816
22,0.0,5.18074577952e-08,,5.1817105205600007e-08,,5.1726390749600006e-08,,,,monvsource-lead_gen_bus3004,7199.56,1.93625e-08,7199.56,-120.0,7199.56,120.0,7.19592e-09,180.0,7.19726e-09,60.0396,7.18466e-09,-59.9816
23,0.0,5.18074577952e-08,,5.1817105205600007e-08,,5.1726390749600006e-08,,,,monvsource-lead_gen_bus3004,7199.56,1.93625e-08,7199.56,-120.0,7199.56,120.0,7.19592e-09,180.0,7.19726e-09,60.0396,7.18466e-09,-59.9816
24,0.0,5.18074577952e-08,,5.1817105205600007e-08,,5.1726390749600006e-08,,,,monvsource-lead_gen_bus3004,7199.56,1.93625e-08,7199.56,-120.0,7199.56,120.0,7.19592e-09,180.0,7.19726e-09,60.0396,7.18466e-09,-59.9816
25,0.0,1.5179891197500002,,1.5179891197500002,,1.5179891197500002,,,,monvsource-lead_gen_bus3004,7199.55,-0.000126479,7199.55,-120.0,7199.55,120.0,0.210845,179.877,0.210845,59.8774,0.210845,-60.1226
26,0.0,2.4882508746,,2.4882508746,,2.4882508746,,,,monvsource-lead_gen_bus3004,7199.55,-0.000207262,7199.55,-120.0,7199.55,120.0,0.345612,179.799,0.345612,59.7986,0.345612,-60.2014
27,0.0,2.0253054105,,2.0253054105,,2.0253054105,,,,monvsource-lead_gen_bus3004,7199.55,-0.000168725,7199.55,-120.0,7199.55,120.0,0.28131,179.836,0.28131,59.8362,0.28131,-60.1638
28,0.0,2.23852008375,,2.23852008375,,2.23852008375,,,,monvsource-lead_gen_bus3004,7199.55,-0.000186475,7199.55,-120.0,7199.55,120.0,0.310925,179.819,0.310925,59.8189,0.310925,-60.1811
29,0.0,1.69113829725,,1.69113829725,,1.69113829725,,,,monvsource-lead_gen_bus3004,7199.55,-0.0001409,7199.55,-120.0,7199.55,120.0,0.234895,179.863,0.234895,59.8633,0.234895,-60.1367
30,0.0,1.4228830642499999,,1.4228830642499999,,1.4228830642499999,,,,monvsource-lead_gen_bus3004,7199.55,-0.000118558,7199.55,-120.0,7199.55,120.0,0.197635,179.885,0.197635,59.8851,0.197635,-60.1149
31,0.0,1.4767069000500002,,1.4767069000500002,,1.4767069000500002,,,,monvsource-lead_gen_bus3004,7199.55,-0.000123041,7199.55,-120.0,7199.55,120.0,0.205111,179.881,0.205111,59.8807,0.205111,-60.1193
32,0.0,1.6056868383,,1.6056868383,,1.6056868383,,,,monvsource-lead_gen_bus3004,7199.55,-0.000133783,7199.55,-120.0,7199.55,120.0,0.223026,179.87,0.223026,59.8703,0.223026,-60.1297
33,0.0,1.99300102965,,1.99300102965,,1.99300102965,,,,monvsource-lead_gen_bus3004,7199.55,-0.000166018,7199.55,-120.0,7199.55,120.0,0.276823,179.815,0.276823,59.8154,0.276823,-60.1846
34,0.0,5.79904228196,,5.79904228196,,5.79904228196,,,,monvsource-lead_gen_bus3004,7199.54,-0.000482196,7199.54,-120.0,7199.54,120.0,0.805474,179.398,0.805474,59.398,0.805474,-60.602
35,0.0,6.743997777180001,,6.743997777180001,,6.743997777180001,,,,monvsource-lead_gen_bus3004,7199.58,0.000562487,7199.58,-119.999,7199.58,120.001,0.936721,0.0705113,0.936721,-119.929,0.936721,120.071
36,0.0,0.257359791496,,0.257359791496,,0.257359791496,,,,monvsource-lead_gen_bus3004,7199.56,2.16197e-05,7199.56,-120.0,7199.56,120.0,0.0357466,1.61032,0.0357466,-118.39,0.0357466,121.61
37,0.0,6.375759202749999,,6.375759202749999,,6.375759202749999,,,,monvsource-lead_gen_bus3004,7199.57,0.000531759,7199.57,-119.999,7199.57,120.001,0.885575,0.0630229,0.885575,-119.937,0.885575,120.063
38,0.0,19.4867524104,,19.4867524104,,19.4867524104,,,,monvsource-lead_gen_bus3004,7199.61,0.00162489,7199.61,-119.998,7199.61,120.002,2.70664,0.0181267,2.70664,-119.982,2.70664,120.018
39,0.0,22.681610851799995,,22.681610851799995,,22.681610851799995,,,,monvsource-lead_gen_bus3004,7199.62,0.00189138,7199.62,-119.998,7199.62,120.002,3.15039,0.0308292,3.15039,-119.969,3.15039,120.031
40,0.0,3.3819692092199998,,3.3819692092199998,,3.3819692092199998,,,,monvsource-lead_gen_bus3004,7199.57,0.00028224,7199.57,-120.0,7199.57,120.0,0.469746,0.197596,0.469746,-119.802,0.469746,120.198
41,0.0,7.442308488799999,,7.442308488799999,,7.442308488799999,,,,monvsource-lead_gen_bus3004,7199.54,-0.000620045,7199.54,-120.001,7199.54,119.999,1.03372,179.831,1.03372,59.8314,1.03372,-60.1686
42,0.0,13.1551789296,,13.1551789296,,13.1551789296,,,,monvsource-lead_gen_bus3004,7199.52,-0.0010957,7199.52,-120.001,7199.52,119.999,1.82723,179.764,1.82723,59.7639,1.82723,-60.2361
43,0.0,5.4950129073,,5.4950129073,,5.4950129073,,,,monvsource-lead_gen_bus3004,7199.54,-0.000457945,7199.54,-120.0,7199.54,120.0,0.763245,179.901,0.763245,59.9007,0.763245,-60.0993
44,0.0,7.2208506384,,7.2208506384,,7.2208506384,,,,monvsource-lead_gen_bus3004,7199.54,-0.000601696,7199.54,-120.001,7199.54,119.999,1.00296,179.87,1.00296,59.8697,1.00296,-60.1303
45,0.0,5.06742502716,,5.06742502716,,5.06742502716,,,,monvsource-lead_gen_bus3004,7199.54,-0.000422323,7199.54,-120.0,7199.54,120.0,0.703854,179.908,0.703854,59.9084,0.703854,-60.0916
46,0.0,7.649151272999999,,7.649151272999999,,7.649151272999999,,,,monvsource-lead_gen_bus3004,7199.54,-0.000637365,7199.54,-120.001,7199.54,119.999,1.06245,179.862,1.06245,59.862,1.06245,-60.138
47,0.0,7.452891812600001,,7.452891812600001,,7.452891812600001,,,,monvsource-lead_gen_bus3004,7199.54,-0.000621024,7199.54,-120.001,7199.54,119.999,1.03519,179.866,1.03519,59.8655,1.03519,-60.1345
48,0.0,3.0074536224,,3.0074536224,,3.0074536224,,,,monvsource-lead_gen_bus3004,7199.55,-0.000250467,7199.55,-120.0,7199.55,120.0,0.417728,179.757,0.417728,59.7565,0.417728,-60.2435
49,0.0,1.3897147374,,1.3897147374,,1.3897147374,,,,monvsource-lead_gen_bus3004,7199.55,-0.000115796,7199.55,-120.0,7199.55,120.0,0.193028,179.889,0.193028,59.8892,0.193028,-60.1108
50,0.0,1.5445194615,,1.5445194615,,1.5445194615,,,,monvsource-lead_gen_bus3004,7199.55,-0.000128689,7199.55,-120.0,7199.55,120.0,0.21453,179.875,0.21453,59.8751,0.21453,-60.1249
51,0.0,1.65799156905,,1.65799156905,,1.65799156905,,,,monvsource-lead_gen_bus3004,7199.55,-0.000138139,7199.55,-120.0,7199.55,120.0,0.230291,179.866,0.230291,59.8659,0.230291,-60.1341
52,0.0,1.41846254055,,1.41846254055,,1.41846254055,,,,monvsource-lead_gen_bus3004,7199.55,-0.000118189,7199.55,-120.0,7199.55,120.0,0.197021,179.886,0.197021,59.8857,0.197021,-60.1143
53,0.0,1.4324656652999999,,1.4324656652999999,,1.4324656652999999,,,,monvsource-lead_gen_bus3004,7199.55,-0.000119356,7199.55,-120.0,7199.55,120.0,0.198966,179.884,0.198966,59.8843,0.198966,-60.1157
54,0.0,1.4221487101499999,,1.4221487101499999,,1.4221487101499999,,,,monvsource-lead_gen_bus3004,7199.55,-0.000118496,7199.55,-120.0,7199.55,120.0,0.197533,179.885,0.197533,59.8852,0.197533,-60.1148
55,0.0,1.4715448226999999,,1.4715448226999999,,1.4715448226999999,,,,monvsource-lead_gen_bus3004,7199.55,-0.000122611,7199.55,-120.0,7199.55,120.0,0.204394,179.881,0.204394,59.8811,0.204394,-60.1189
56,0.0,2.45374343145,,2.45374343145,,2.45374343145,,,,monvsource-lead_gen_bus3004,7199.55,-0.00020439,7199.55,-120.0,7199.55,120.0,0.340819,179.801,0.340819,59.8014,0.340819,-60.1986
57,0.0,2.84230314495,,2.84230314495,,2.84230314495,,,,monvsource-lead_gen_bus3004,7199.55,-0.000236497,7199.55,-120.0,7199.55,120.0,0.394789,179.554,0.394789,59.5541,0.394789,-60.4459
58,0.0,1.5227861351600003,,1.5227861351600003,,1.5227861351600003,,,,monvsource-lead_gen_bus3004,7199.56,0.000127467,7199.56,-120.0,7199.56,120.0,0.211511,0.897059,0.211511,-119.103,0.211511,120.897
59,0.0,1.5597990731200002,,1.5597990731200002,,1.5597990731200002,,,,monvsource-lead_gen_bus3004,7199.56,0.000130301,7199.56,-120.0,7199.56,120.0,0.216652,0.409141,0.216652,-119.591,0.216652,120.409
60,0.0,1.4391560462,,1.4391560462,,1.4391560462,,,,monvsource-lead_gen_bus3004,7199.56,0.000120262,7199.56,-120.0,7199.56,120.0,0.199895,0.483172,0.199895,-119.517,0.199895,120.483
61,0.0,3.91542854794,,3.91542854794,,3.91542854794,,,,monvsource-lead_gen_bus3004,7199.57,0.000326568,7199.57,-120.0,7199.57,120.0,0.543842,0.0636042,0.543842,-119.936,0.543842,120.064
62,0.0,0.676760079912,,0.676760079912,,0.676760079912,,,,monvsource-lead_gen_bus3004,7199.56,-5.63038e-05,7199.56,-120.0,7199.56,120.0,0.0940002,179.586,0.0940002,59.5858,0.0940002,-60.4142
63,0.0,1.31666993192,,1.31666993192,,1.31666993192,,,,monvsource-lead_gen_bus3004,7199.56,0.000109884,7199.56,-120.0,7199.56,120.0,0.182882,0.176108,0.182882,-119.824,0.182882,120.176
64,0.0,0.7830025469200002,,0.7830025469200002,,0.7830025469200002,,,,monvsource-lead_gen_bus3004,7199.56,-6.50926e-05,7199.56,-120.0,7199.56,120.0,0.108757,179.406,0.108757,59.4059,0.108757,-60.5941
65,0.0,2.2688373888,,2.2688373888,,2.2688373888,,,,monvsource-lead_gen_bus3004,7199.55,-0.000188991,7199.55,-120.0,7199.55,120.0,0.315136,179.807,0.315136,59.8069,0.315136,-60.1931
66,0.0,5.70917042414,,5.70917042414,,5.70917042414,,,,monvsource-lead_gen_bus3004,7199.54,-0.000475024,7199.54,-120.0,7199.54,120.0,0.792991,179.538,0.792991,59.5376,0.792991,-60.4624
67,0.0,3.9826830667500004,,3.9826830667500004,,3.9826830667500004,,,,monvsource-lead_gen_bus3004,7199.55,-0.000331576,7199.55,-120.0,7199.55,120.0,0.553185,179.678,0.553185,59.6775,0.553185,-60.3225
68,0.0,4.4076509046000005,,4.4076509046000005,,4.4076509046000005,,,,monvsource-lead_gen_bus3004,7199.55,-0.000366901,7199.55,-120.0,7199.55,120.0,0.612212,179.643,0.612212,59.643,0.612212,-60.357
69,0.0,2.6599745412,,2.6599745412,,2.6599745412,,,,monvsource-lead_gen_bus3004,7199.55,-0.000221554,7199.55,-120.0,7199.55,120.0,0.369464,179.785,0.369464,59.7847,0.369464,-60.2153
70,0.0,1.9899988172999998,,1.9899988172999998,,1.9899988172999998,,,,monvsource-lead_gen_bus3004,7199.55,-0.000165785,7199.55,-120.0,7199.55,120.0,0.276406,179.839,0.276406,59.8391,0.276406,-60.1609
71,0.0,2.69078141565,,2.69078141565,,2.69078141565,,,,monvsource-lead_gen_bus3004,7199.55,-0.000224117,7199.55,-120.0,7199.55,120.0,0.373743,179.782,0.373743,59.7822,0.373743,-60.2178
72,0.0,2.20397664285,,2.20397664285,,2.20397664285,,,,monvsource-lead_gen_bus3004,7199.55,-0.000183599,7199.55,-120.0,7199.55,120.0,0.306127,179.822,0.306127,59.8217,0.306127,-60.1783
73,0.0,5.18074577952e-08,,5.1817105205600007e-08,,5.1726390749600006e-08,,,,monvsource-lead_gen_bus3004,7199.56,1.93625e-08,7199.56,-120.0,7199.56,120.0,7.19592e-09,180.0,7.19726e-09,60.0396,7.18466e-09,-59.9816
74,0.0,5.18074577952e-08,,5.1817105205600007e-08,,5.1726390749600006e-08,,,,monvsource-lead_gen_bus3004,7199.56,1.93625e-08,7199.56,-120.0,7199.56,120.0,7.19592e-09,180.0,7.19726e-09,60.0396,7.18466e-09,-59.9816
75,0.0,5.18074577952e-08,,5.1817105205600007e-08,,5.1726390749600006e-08,,,,monvsource-lead_gen_bus3004,7199.56,1.93625e-08,7199.56,-120.0,7199.56,120.0,7.19592e-09,180.0,7.19726e-09,60.0396,7.18466e-09,-59.9816
76,0.0,5.18074577952e-08,,5.1817105205600007e-08,,5.1726390749600006e-08,,,,monvsource-lead_gen_bus3004,7199.56,1.93625e-08,7199.56,-120.0,7199.56,120.0,7.19592e-09,180.0,7.19726e-09,60.0396,7.18466e-09,-59.9816
77,0.0,5.18074577952e-08,,5.1817105205600007e-08,,5.1726390749600006e-08,,,,monvsource-lead_gen_bus3004,7199.56,1.93625e-08,7199.56,-120.0,7199.56,120.0,7.19592e-09,180.0,7.19726e-09,60.0396,7.18466e-09,-59.9816
78,0.0,5.18074577952e-08,,5.1817105205600007e-08,,5.1726390749600006e-08,,,,monvsource-lead_gen_bus3004,7199.56,1.93625e-08,7199.56,-120.0,7199.56,120.0,7.19592e-09,180.0,7.19726e-09,60.0396,7.18466e-09,-59.9816
79,0.0,5.18074577952e-08,,5.1817105205600007e-08,,5.1726390749600006e-08,,,,monvsource-lead_gen_bus3004,7199.56,1.93625e-08,7199.56,-120.0,7199.56,120.0,7.19592e-09,180.0,7.19726e-09,60.0396,7.18466e-09,-59.9816
80,0.0,5.18074577952e-08,,5.1817105205600007e-08,,5.1726390749600006e-08,,,,monvsource-lead_gen_bus3004,7199.56,1.93625e-08,7199.56,-120.0,7199.56,120.0,7.19592e-09,180.0,7.19726e-09,60.0396,7.18466e-09,-59.9816
81,0.0,5.18074577952e-08,,5.1817105205600007e-08,,5.1726390749600006e-08,,,,monvsource-lead_gen_bus3004,7199.56,1.93625e-08,7199.56,-120.0,7199.56,120.0,7.19592e-09,180.0,7.19726e-09,60.0396,7.18466e-09,-59.9816
82,0.0,5.18074577952e-08,,5.1817105205600007e-08,,5.1726390749600006e-08,,,,monvsource-lead_gen_bus3004,7199.56,1.93625e-08,7199.56,-120.0,7199.56,120.0,7.19592e-09,180.0,7.19726e-09,60.0396,7.18466e-09,-59.9816
83,0.0,5.18074577952e-08,,5.1817105205600007e-08,,5.1726390749600006e-08,,,,monvsource-lead_gen_bus3004,7199.56,1.93625e-08,7199.56,-120.0,7199.56,120.0,7.19592e-09,180.0,7.19726e-09,60.0396,7.18466e-09,-59.9816
84,0.0,5.18074577952e-08,,5.1817105205600007e-08,,5.1726390749600006e-08,,,,monvsource-lead_gen_bus3004,7199.56,1.93625e-08,7199.56,-120.0,7199.56,120.0,7.19592e-09,180.0,7.19726e-09,60.0396,7.18466e-09,-59.9816
85,0.0,5.18074577952e-08,,5.1817105205600007e-08,,5.1726390749600006e-08,,,,monvsource-lead_gen_bus3004,7199.56,1.93625e-08,7199.56,-120.0,7199.56,120.0,7.19592e-09,180.0,7.19726e-09,60.0396,7.18466e-09,-59.9816
86,0.0,5.18074577952e-08,,5.1817105205600007e-08,,5.1726390749600006e-08,,,,monvsource-lead_gen_bus3004,7199.56,1.93625e-08,7199.56,-120.0,7199.56,120.0,7.19592e-09,180.0,7.19726e-09,60.0396,7.18466e-09,-59.9816
87,0.0,5.18074577952e-08,,5.1817105205600007e-08,,5.1726390749600006e-08,,,,monvsource-lead_gen_bus3004,7199.56,1.93625e-08,7199.56,-120.0,7199.56,120.0,7.19592e-09,180.0,7.19726e-09,60.0396,7.18466e-09,-59.9816
88,0.0,5.18074577952e-08,,5.1817105205600007e-08,,5.1726390749600006e-08,,,,monvsource-lead_gen_bus3004,7199.56,1.93625e-08,7199.56,-120.0,7199.56,120.0,7.19592e-09,180.0,7.19726e-09,60.0396,7.18466e-09,-59.9816
