hour,684_command_center,634a_data_center,634b_radar,634c_atc_tower,645_hangar,646_office,692_warehouse2,675a_hospital,675b_residential1,675c_residential1,611_runway,652_residential,670a_residential2,670b_residential2,670c_residential2
8267,660.959,105.8036667,85.01116726,35.26788889,92.66633333,147.0956388,92.66633333,355.2654625,24.55850675,98.23402698,85.76311769,47.07047125,6.139626686,22.51196452,42.9773868
8268,675.745,112.6183333,90.48661797,37.53944444,92.719,151.2395794,92.719,363.2129375,26.44585811,105.7834324,88.09690058,50.68789469,6.611464526,24.2420366,46.28025168
8269,660.86,110.0886667,88.45408056,36.69622222,83.702,152.4008686,83.702,355.21225,26.71928931,106.8771572,89.0818687,51.21197117,6.679822328,24.49268187,46.75875629
8270,678.036,111.4533333,89.55056336,37.15111111,93.18866667,154.4585863,93.18866667,364.44435,26.71040622,106.8416249,88.48656862,51.19494527,6.677601555,24.48453904,46.74321089
8271,679.017,109.4816667,87.96636799,36.49388889,93.11233333,150.9530429,93.11233333,364.9716375,25.62511854,102.5004742,86.64339186,49.11481054,6.406279635,23.489692,44.84395745
8272,678.203,108.6533333,87.30081838,36.21777778,92.86766667,149.7579039,92.86766667,364.5341125,25.0892262,100.3569048,84.26219153,48.08768356,6.27230655,22.99845735,43.90614585
8273,680.452,108.1163333,86.86934943,36.03877778,92.66633333,151.0379647,92.66633333,365.74295,28.02499511,112.0999804,85.40396582,53.71457396,7.006248776,25.68957885,49.04374143
8274,685.252,110.701,88.94607834,36.90033333,45.45133333,141.5089204,45.45133333,368.32295,29.05382708,116.2153083,99.99210421,55.68650188,7.263456769,26.63267482,50.84419738
8275,526.675,104.9463333,84.32231672,34.98211111,32.89233333,108.0619513,32.89233333,283.0878125,28.87215203,115.4886081,111.6765115,55.33829137,7.218038006,26.46613936,50.52626604
8276,522.977,100.845,81.026976,33.615,32.89233333,107.5046156,32.89233333,281.1001375,26.52068646,106.0827458,116.5628548,50.83131571,6.630171615,24.31062926,46.41120131
8277,443.966,90.45866667,72.68176125,30.15288889,32.89233333,92.62817765,32.89233333,238.631725,24.61464138,98.45856552,125.0482284,47.17806266,6.153660345,22.56342127,43.07562242
8278,425.114,62.99533333,50.61551254,20.99844444,32.89233333,92.57146419,32.89233333,228.498775,20.51021228,82.0408491,117.4947717,39.31124019,5.127553069,18.80102792,35.89287148
8279,364.585,41.99433333,33.74162168,13.99811111,32.89233333,36.42962057,32.89233333,195.9644375,16.01282279,64.05129114,89.09172777,30.69124368,4.003205696,14.67842089,28.02243987
8280,345.587,51.79366667,41.61519348,17.26455556,32.89233333,33.21447377,32.89233333,185.7530125,12.46319378,49.85277513,62.72622513,23.88778808,3.115798446,11.4245943,21.81058912
8281,332.96,45.10833333,36.2436595,15.03611111,32.89233333,33.21447377,32.89233333,178.966,10.29256491,41.17025963,54.53333732,19.72741608,2.573141228,9.434851168,18.01198859
8282,342.896,41.81233333,33.59538826,13.93744444,32.89233333,33.21447377,32.89233333,184.3066,9.890311199,39.56124479,50.90707719,18.9564298,2.4725778,9.0661186,17.3080446
8283,348.683,41.69733333,33.50298802,13.89911111,32.89233333,33.21447377,32.89233333,187.4171125,9.670071452,38.68028581,46.98927026,18.53430361,2.417517863,8.864232163,16.92262504
8284,351.381,41.571,33.40148167,13.857,32.89233333,33.21447377,32.89233333,188.8672875,9.602128373,38.40851349,45.91744842,18.40407938,2.400532094,8.801951008,16.80372465
8285,417.861,49.626,39.8735159,16.542,32.89233333,33.21447377,32.89233333,224.6002875,10.79526164,43.18104658,46.22495753,20.69091815,2.698815411,9.895656506,18.89170787
8286,424.33,49.27966667,39.59524387,16.42655556,32.89233333,36.42962057,32.89233333,228.077375,13.35924331,53.43697324,54.1018856,25.60521634,3.339810827,12.24597303,23.37867579
8287,561.932,66.82733333,53.69444924,22.27577778,43.28366667,91.59427097,43.28366667,302.03845,16.34681235,65.3872494,87.05794231,31.33139033,4.086703088,14.98457799,28.60692161
8288,631.669,64.94233333,52.17988878,21.64744444,49.15066667,87.77101365,49.15066667,339.5220875,14.51966259,58.07865034,97.87709879,27.82935329,3.629915647,13.3096907,25.40940953
8289,646.905,91.68933333,73.67057773,30.56311111,76.57566667,149.8642045,76.57566667,347.7114375,17.83854555,71.3541822,94.77947265,34.19054564,4.459636388,16.35200009,31.21745471
8290,664.707,109.9316667,88.32793415,36.64388889,92.66633333,148.3270032,92.66633333,357.2800125,21.2554278,85.0217112,100.9784808,40.73956996,5.31385695,19.48414215,37.19699865
8291,669.761,110.191,88.53630336,36.73033333,92.66633333,150.5278407,92.66633333,359.9965375,22.61104296,90.44417184,84.74153016,43.33783235,5.65276074,20.72678938,39.56932518
8292,667.478,116.452,93.56689384,38.81733333,92.66633333,157.7972556,92.66633333,358.769425,26.30843792,105.2337517,89.14430948,50.424506,6.577109479,24.11606809,46.03976635
8293,640.302,115.1576667,92.52692246,38.38588889,83.52466667,157.3052442,83.52466667,344.162325,26.32397439,105.2958976,88.61238914,50.45428424,6.580993598,24.13030986,46.06695518
8294,647.767,117.0583333,94.05407073,39.01944444,92.66633333,159.4184877,92.66633333,348.1747625,25.68849522,102.7539809,87.70676307,49.23628251,6.422123805,23.54778729,44.95486664
8295,641.001,114.8646667,92.29150272,38.28822222,92.66633333,155.400445,92.66633333,344.5380375,24.47937954,97.91751816,86.06170669,46.91881079,6.119844885,22.43943125,42.8389142
8296,639.735,113.4846667,91.18269984,37.82822222,92.91533333,156.0382484,92.91533333,343.8575625,25.36053474,101.442139,85.64715623,48.60769159,6.340133685,23.24715685,44.3809358
8297,643.626,112.7363333,90.58142865,37.57877778,92.66633333,156.9162674,92.66633333,345.948975,27.9949389,111.9797556,86.44808836,53.65696623,6.998734725,25.66202733,48.99114308
8298,651.878,115.3573333,92.68735065,38.45244444,45.45133333,148.1895251,45.45133333,350.384425,30.11005745,120.4402298,102.9052249,57.71094343,7.527514365,27.60088599,52.69260053
8299,498.295,109.4293333,87.92431913,36.47644444,32.89233333,113.7493286,32.89233333,267.8335625,31.24318533,124.9727413,116.512151,59.88277188,7.810796333,28.63958655,54.67557433
8300,495.959,103.1656667,82.89158609,34.38855556,32.89233333,112.4576876,32.89233333,266.5779625,29.82997284,119.3198914,122.7275909,57.17411462,7.45749321,27.34414177,52.20245247
8301,414.638,93.646,75.24272095,31.21533333,32.89233333,97.62875825,32.89233333,222.867925,28.98055058,115.9222023,132.487132,55.54605526,7.245137644,26.56550469,50.71596351
8302,394.153,65.39466667,52.54332973,21.79822222,32.89233333,97.44763162,32.89233333,211.8572375,25.22124162,100.8849665,125.8425878,48.34071311,6.305310405,23.11947149,44.13717284
8303,338.603,44.34133333,35.62739007,14.78044444,32.89233333,36.42962057,32.89233333,181.9991125,20.26676592,81.06706368,97.62123243,38.84463468,5.06669148,18.57786876,35.46684036
8304,335.497,53.633,43.09306167,17.87766667,32.89233333,33.21447377,32.89233333,180.3296375,16.00907691,64.03630764,70.97169465,30.68406409,4.002269228,14.67498717,28.01588459
8305,324.219,47.66333333,38.29655179,15.88777778,32.89233333,33.21447377,32.89233333,174.2677125,13.07138156,52.28552623,62.83138855,25.05348132,3.26784539,11.98209976,22.87491772
8306,320.006,44.385,35.66247538,14.795,32.89233333,33.21447377,32.89233333,172.003225,12.31325167,49.25300666,59.37038523,23.60039903,3.078312917,11.28714736,21.54819042
8307,316.167,44.204,35.51704544,14.73466667,32.89233333,33.21447377,32.89233333,169.9397625,11.91122984,47.64491937,55.79529838,22.8298572,2.977807461,10.91862736,20.84465222
8308,316.615,44.226,35.534722,14.742,32.89233333,33.21447377,32.89233333,170.1805625,11.68815393,46.75261572,55.20750997,22.40229503,2.922038483,10.7141411,20.45426938
8309,382.499,46.992,37.75714865,15.664,32.89233333,33.21447377,32.89233333,205.5932125,12.85178396,51.40713584,56.23285333,24.63258592,3.21294599,11.78080197,22.49062193
8310,383.827,46.83166667,37.62832397,15.61055556,32.89233333,36.42962057,32.89233333,206.3070125,15.7280291,62.91211638,65.61305495,30.14538909,3.932007274,14.41736,27.52405092
8311,522.089,66.11966667,53.12585299,22.03988889,43.28366667,83.00767923,43.28366667,280.6228375,19.44311886,77.77247544,100.6808307,37.2659778,4.860779715,17.82285896,34.02545801
8312,594.022,67.5,54.23492369,22.5,49.15066667,89.15054564,49.15066667,319.286825,18.58335083,74.3334033,110.3525791,35.61808908,4.645837706,17.03473826,32.52086394
8313,610.541,96.35833333,77.42202749,32.11944444,76.57566667,155.2718748,76.57566667,328.1657875,20.83644251,83.34577002,101.4038292,39.93651481,5.209110626,19.1000723,36.46377438
8314,633.998,112.7933333,90.62722703,37.59777778,92.66633333,150.6374075,92.66633333,340.773925,22.61680448,90.4672179,102.5390308,43.34887526,5.654201119,20.73207077,39.57940783
8315,647.996,112.211,90.15933367,37.40366667,92.66633333,155.5741484,92.66633333,348.29785,26.52956954,106.1182781,88.50487832,50.84834162,6.632392384,24.31877207,46.42674669
8316,657.398,119.2606667,95.82360234,39.75355556,93.18466667,163.1057516,93.18466667,353.351425,29.82517455,119.3006982,91.58607268,57.1649179,7.456293638,27.33974334,52.19405546
8317,640.362,119.6776667,96.15865365,39.89255556,85.87166667,166.6849333,85.87166667,344.194575,32.80512698,131.2205079,96.9029287,62.87649337,8.201281748,30.07136639,57.40897221
8318,654.503,121.453,97.58509907,40.48433333,95.745,171.5076535,95.745,351.7953625,33.29904765,133.1961906,96.59119427,63.82317467,8.324761913,30.52412701,58.27333339
8319,650.846,119.0143333,95.6256783,39.67144444,95.37333333,165.9853687,95.37333333,349.829725,31.65501779,126.6200711,93.28418025,60.67211741,7.91375445,29.01709964,55.39628112
8320,647.768,117.701,94.5704408,39.23366667,95.81666667,167.5867065,95.81666667,348.1753,33.05226569,132.2090627,93.59497572,63.35017591,8.263066425,30.29791021,57.84146495
8321,653.2,116.454,93.5685008,38.818,94.75233333,165.5720436,94.75233333,351.095,34.32017381,137.2806952,92.80625005,65.78033313,8.580043455,31.46015932,60.06030416
8322,654.302,118.4923333,95.20626155,39.49744444,45.45133333,153.8653223,45.45133333,351.687325,34.59367637,138.3747055,107.4314773,66.30454637,8.648419095,31.71087,60.53893364
8323,498.428,111.071,89.24336607,37.02366667,32.89233333,115.3263183,32.89233333,267.90505,34.20403377,136.8161351,119.6196362,65.5577314,8.551008443,31.35369762,59.8570591
8324,503.393,106.923,85.91052957,35.641,32.89233333,112.7774801,32.89233333,270.5737375,31.57105662,126.2842265,124.5346177,60.51119185,7.892764155,28.94013524,55.24934909
8325,423.462,96.129,77.23776266,32.043,32.89233333,97.1631737,32.89233333,227.610825,29.24115662,116.9646265,132.4190575,56.04555017,7.310289154,26.80439356,51.17202408
8326,397.528,66.418,53.36555795,22.13933333,32.89233333,96.35552689,32.89233333,213.6713,24.00256503,96.01026012,124.067955,46.00491632,6.000641258,22.00235128,42.0044888
8327,340.691,43.53766667,34.9816597,14.51255556,32.89233333,36.42962057,32.89233333,183.1214125,18.15703431,72.62813724,94.75552919,34.80098243,4.539258578,16.64394812,31.77481004
8328,340.52,52.77366667,42.40260422,17.59122222,32.89233333,33.21447377,32.89233333,183.0295,13.78204583,55.12818332,67.49097319,26.41558784,3.445511458,12.63354201,24.11858021
8329,335.976,46.47966667,37.34549889,15.49322222,32.89233333,33.21447377,32.89233333,180.5871,10.99090346,43.96361386,58.72625927,21.06589831,2.747725866,10.07499484,19.23408106
8330,338.2,42.90533333,34.47359228,14.30177778,32.89233333,33.21447377,32.89233333,181.7825,10.25046838,41.00187353,54.36573311,19.64673107,2.562617096,9.396262686,17.93831967
8331,340.632,42.568,34.20255158,14.18933333,32.89233333,33.21447377,32.89233333,183.0897,9.858310704,39.43324282,49.7422984,18.89509552,2.464577676,9.036784811,17.25204373
8332,343.527,42.27966667,33.97088142,14.09322222,32.89233333,33.21447377,32.89233333,184.6457625,9.650075601,38.6003024,48.12681923,18.49597824,2.4125189,8.845902636,16.8876323
8333,411.467,44.63433333,35.86280981,14.87811111,32.89233333,33.21447377,32.89233333,221.1635125,10.73728973,42.94915893,48.48784902,20.57980532,2.684322434,9.842515588,18.79025703
8334,413.931,44.433,35.70104244,14.811,32.89233333,36.42962057,32.89233333,222.4879125,13.26520395,53.06081581,57.22768051,25.42497424,3.316300988,12.15977029,23.21410691
8335,553.091,62.271,50.03352494,20.757,43.28366667,85.62659269,43.28366667,297.2864125,16.2677565,65.071026,91.50250531,31.17986662,4.066939125,14.91211013,28.46857388
8336,623.783,63.37733333,50.92244203,21.12577778,49.15066667,87.03908376,49.15066667,335.2833625,14.89783566,59.59134262,102.1202551,28.55418501,3.724458914,13.65634935,26.0712124
8337,640.442,92.88433333,74.63073675,30.96144444,76.57566667,151.4165491,76.57566667,344.237575,17.84305845,71.3722338,96.35833241,34.19919535,4.460764613,16.35613691,31.22535229
8338,657.615,110.2336667,88.57058521,36.74455556,92.66633333,149.235012,92.66633333,353.4680625,21.28423539,85.13694156,101.6648599,40.79478449,5.321058848,19.51054911,37.24741193
8339,659.302,110.64,88.89706604,36.88,92.66633333,157.1716262,92.66633333,354.374825,26.80066403,107.2026561,91.15884628,51.36793939,6.700166006,24.56727536,46.90116204
8340,659.833,117.6973333,94.56749467,39.23244444,92.922,163.9350742,92.922,354.6602375,30.77703765,123.1081506,96.15504776,58.98932217,7.694259413,28.21228451,53.85981589
8341,639.822,118.5923333,95.28660959,39.53077778,85.38966667,166.3621715,85.38966667,343.904325,33.49297707,133.9719083,100.1583,64.19487273,8.373244268,30.70189565,58.61270987
8342,654.2,120.648,96.93829739,40.216,95.54966667,171.9114768,95.54966667,351.6325,34.01217351,136.048694,99.96769127,65.18999922,8.503043378,31.17782572,59.52130364
8343,655.38,118.0253333,94.83103623,39.34177778,94.878,168.1425575,94.878,352.26675,32.08329642,128.3331857,95.59120281,61.4929848,8.020824105,29.40968839,56.14576874
8344,657.131,116.3906667,93.51761374,38.79688889,94.85966667,168.5178758,94.85966667,353.2079125,32.37914937,129.5165975,94.12501814,62.06003631,8.094787343,29.68088692,56.6635114
8345,661.059,115.2433333,92.59575389,38.41444444,93.368,164.5051778,93.368,355.3192125,32.94971784,131.7988714,91.74898208,63.15362586,8.23742946,30.20390802,57.66200622
8346,668.452,117.8383333,94.6807854,39.27944444,45.45133333,154.2486575,45.45133333,359.29295,33.74100767,134.9640307,107.0094152,64.67026469,8.43525192,30.92925703,59.04676341
8347,509.153,111.0096667,89.19408597,37.00322222,32.89233333,116.5775769,32.89233333,273.6697375,33.88190616,135.5276246,119.9154083,64.94032015,8.47047654,31.05841398,59.29333578
8348,504.682,107.3573333,86.25950784,35.78577778,32.89233333,114.6080471,32.89233333,271.266575,31.84118789,127.3647515,125.7317906,61.02894344,7.960296975,29.18775556,55.7220788
8349,422.632,97.16233333,78.06802569,32.38744444,32.89233333,99.02283973,32.89233333,227.1647,30.06466098,120.2586439,134.3655197,57.62393354,7.516165245,27.55927257,52.61315672
8350,402.908,67.515,54.2469759,22.505,32.89233333,98.45036075,32.89233333,216.56305,25.35930396,101.4372158,126.5557272,48.60533258,6.33982599,23.24602863,44.37878193
8351,349.732,44.062,35.40295123,14.68733333,32.89233333,36.42962057,32.89233333,187.98095,19.56400367,78.25601466,97.33297198,37.49767369,4.891000916,17.93367003,34.23700641
8352,349.976,53.10266667,42.66694926,17.70088889,32.89233333,33.21447377,32.89233333,188.1121,14.80675733,59.2270293,69.65104865,28.37961821,3.701689331,13.57286088,25.91182532
8353,343.883,46.91933333,37.69876241,15.63977778,32.89233333,33.21447377,32.89233333,184.8371125,11.73174881,46.92699523,60.73750971,22.48585188,2.932937202,10.75410307,20.53056042
8354,342.243,43.71133333,35.12119745,14.57044444,32.89233333,33.21447377,32.89233333,183.9556125,10.94342001,43.77368004,56.66806088,20.97488835,2.735855003,10.03146834,19.15098502
8355,341.07,43.45666667,34.91657779,14.48555556,32.89233333,33.21447377,32.89233333,183.325125,10.54191548,42.1676619,52.64649896,20.20533799,2.635478869,9.663422519,18.44835208
8356,340.449,43.43,34.89515164,14.47666667,32.89233333,33.21447377,32.89233333,182.9913375,10.25669367,41.0267747,51.63523999,19.65866288,2.564173419,9.401969204,17.94921393
8357,405.905,52.17433333,41.92105166,17.39144444,32.89233333,33.21447377,32.89233333,218.1739375,11.30710902,45.22843609,52.31974119,21.67195896,2.826777256,10.36484994,19.78744079
8358,407.086,52.161,41.91033859,17.387,32.89233333,36.42962057,32.89233333,218.808725,13.88020565,55.52082262,61.10652064,26.6037275,3.470051414,12.72352185,24.29035989
8359,542.944,70.969,57.02219703,23.65633333,43.28366667,85.59096121,43.28366667,291.8324,17.04836166,68.19344664,95.78415891,32.6760265,4.262090415,15.62766486,29.83463291
8360,601.228,70.107,56.32959697,23.369,49.15066667,88.71109074,49.15066667,323.16005,17.00886941,68.03547762,108.0263079,32.60033303,4.252217351,15.59146362,29.76552146
8361,609.138,96.22066667,77.31141503,32.07355556,76.57566667,159.1779753,76.57566667,327.411675,24.03349529,96.13398114,105.876561,46.06419928,6.008373821,22.03070401,42.05861675
8362,626.088,114.1946667,91.75317088,38.06488889,92.66633333,161.5183693,92.66633333,336.5223,29.08962695,116.3585078,111.2140741,55.75511833,7.272406736,26.66549137,50.90684715
8363,628.633,114.0876667,91.66719849,38.02922222,92.69633333,163.777108,92.69633333,337.8902375,30.47611884,121.9044754,94.54379391,58.41256112,7.61902971,27.93644227,53.33320797
8364,628.377,120.798,97.05881944,40.266,93.70466667,167.9284718,93.70466667,337.7526375,31.57292955,126.2917182,95.28181578,60.51478165,7.893232388,28.94185209,55.25262671
8365,608.399,119.844,96.29229919,39.948,84.76133333,166.4328406,84.76133333,327.0144625,31.36885059,125.4754024,94.43675257,60.1236303,7.842212648,28.75477971,54.89548853
8366,624.159,121.667,97.75704387,40.55566667,94.882,172.0394533,94.882,335.4854625,32.17127103,128.6850841,95.38838764,61.6616028,8.042817758,29.49033178,56.2997243
8367,624.214,119.833,96.2834609,39.94433333,94.884,168.5392547,94.884,335.515025,31.66013715,126.6405486,94.43252725,60.68192953,7.915034288,29.02179239,55.40524001
8368,624.273,118.5446667,95.24831041,39.51488889,95.18066667,169.6877759,95.18066667,335.5467375,32.5830678,130.3322712,94.34942937,62.45087995,8.14576695,29.86781215,57.02036865
8369,628.224,117.7066667,94.57499388,39.23555556,94.132,168.6200193,94.132,337.6704,34.28210856,137.1284342,94.05084037,65.70737474,8.57052714,31.42526618,59.99368998
8370,636.623,119.7683333,96.23150248,39.92277778,45.45133333,157.4198589,45.45133333,342.1848625,34.88710343,139.5484137,109.0065812,66.86694822,8.72177586,31.97984481,61.05243099
8371,479.876,112.365,90.28306964,37.455,32.89233333,118.8217661,32.89233333,257.93335,34.86958698,139.4783479,121.5801828,66.83337505,8.717396745,31.96378807,61.02177722
8372,477.278,105.7216667,84.94528187,35.24055556,32.89233333,116.2010711,32.89233333,256.536925,32.67066782,130.6826713,127.099854,62.61877999,8.167666958,29.94811216,57.17366868
8373,396.75,95.72966667,76.91690618,31.90988889,32.89233333,100.8385604,32.89233333,213.253125,30.96238724,123.8495489,135.9138633,59.34457552,7.740596813,28.3821883,54.18417766
8374,377.809,66.563,53.4820626,22.18766667,32.89233333,100.6826727,32.89233333,203.0723375,26.24563205,104.9825282,128.1491409,50.30412808,6.561408011,24.05849604,45.92985608
8375,325.444,44.51766667,35.76907044,14.83922222,32.89233333,36.42962057,32.89233333,174.92615,20.40996546,81.63986184,98.81511895,39.11910047,5.102491365,18.70913501,35.71743956
8376,330.428,53.50133333,42.98727008,17.83377778,32.89233333,33.21447377,32.89233333,177.60505,15.65343263,62.6137305,71.37967239,30.00241252,3.913358156,14.34897991,27.39350709
8377,326.405,46.76466667,37.57449079,15.58822222,32.89233333,29.11833872,32.89233333,175.4426875,12.56003363,50.24013452,64.55578698,24.07339779,3.140008408,11.51336416,21.98005885
8378,328.407,43.70466667,35.11584092,14.56822222,32.89233333,29.11833872,32.89233333,176.5187625,11.65840096,46.63360385,62.8600268,22.34526851,2.914600241,10.68686755,20.40220168
8379,331.447,43.219,34.72561729,14.40633333,32.89233333,29.11833872,32.89233333,178.1527625,11.05146181,44.20584725,54.39343241,21.18196848,2.762865454,10.13050666,19.34005818
8380,332.385,43.08033333,34.61420135,14.36011111,32.89233333,29.11833872,32.89233333,178.6569375,10.61256986,42.45027943,53.06574421,20.34075889,2.653142465,9.728189034,18.57199725
8381,348.596,45.65166667,36.68021716,15.21722222,32.89233333,29.11833872,32.89233333,187.37035,11.62750639,46.51002557,53.6103405,22.28605392,2.906876599,10.65854753,20.34813619
8382,351.368,45.45366667,36.52112805,15.15122222,32.89233333,29.11833872,32.89233333,188.8603,14.28122858,57.12491431,57.09434832,27.37235477,3.570307145,13.09112619,24.99215001
8383,399.401,58.466,46.9762822,19.48866667,32.89233333,85.28571823,32.89233333,214.6780375,17.67690203,70.7076081,81.69883313,33.88072889,4.419225506,16.20382686,30.93457854
8384,466.809,60.30733333,48.45575735,20.10244444,19.533,73.00829948,19.533,250.9098375,17.04718439,68.18873754,88.70581557,32.67377006,4.261796096,15.62658569,29.83257267
8385,467.503,84.11666667,67.58608886,28.03888889,21.72566667,99.47595336,21.72566667,251.2828625,19.97102,79.88407998,127.3505561,38.27778832,4.992754999,18.30676833,34.94928499
8386,525.801,99.13266667,79.65114981,33.04422222,35.83933333,104.9216305,35.83933333,282.6180375,25.24419851,100.976794,122.0595215,48.38471379,6.311049626,23.1405153,44.17734738
8387,530.363,113.0193333,90.80881359,37.67311111,35.83933333,109.914491,35.83933333,285.0701125,29.22248073,116.8899229,102.5625048,56.00975474,7.305620183,26.787274,51.13934128
8388,532.51,121.3693333,97.51787452,40.45644444,35.83933333,113.5423691,35.83933333,286.224125,31.35846917,125.4338767,101.283173,60.10373256,7.839617295,28.7452634,54.87732104
8389,517.631,120.9213333,97.15791533,40.30711111,19.533,113.5578094,19.533,278.2266625,32.47053095,129.8821238,102.3352767,62.23518431,8.11763274,29.76465337,56.82342915
8390,514.119,122.1746667,98.16494409,40.72488889,19.533,110.040389,19.533,276.3389625,31.52055863,126.0822345,100.1921025,60.41440403,7.88013966,28.89384541,55.16097759
8391,514.702,119.4246667,95.95537312,39.80822222,19.533,75.38343426,19.533,276.652325,29.64230439,118.5692176,96.61889356,56.81441675,7.410576098,27.17211236,51.87403268
8392,472.264,117.1026667,94.08969175,39.03422222,19.533,72.22856403,19.533,253.8419,29.34580929,117.3832372,94.35036833,56.24613446,7.336452323,26.90032518,51.35516626
8393,478.238,115.9383333,93.15417274,38.64611111,9.141666667,68.99292913,9.141666667,257.052925,30.12707444,120.5082977,92.40202815,57.74355932,7.531768613,27.6164849,52.72238026
8394,465.16,117.72,94.58570692,39.24,24.97566667,70.0087231,24.97566667,250.0235,33.10172912,132.4069165,104.1061536,63.44498079,8.275432283,30.34325169,57.92802595
8395,438.484,103.8613333,83.45054054,34.62044444,32.89233333,29.11833872,32.89233333,235.68515,32.95487288,131.8194915,125.9177045,63.16350636,8.238718223,30.20863347,57.67102753
8396,433.811,87.62166667,70.40228749,29.20722222,32.89233333,29.11833872,32.89233333,233.1734125,30.64716273,122.5886509,128.4068851,58.74039524,7.661790683,28.0932325,53.63253478
8397,364.844,82.66366667,66.41863191,27.55455556,32.89233333,29.11833872,32.89233333,196.10365,29.15733815,116.6293526,133.2833693,55.88489811,7.289334536,26.72755997,51.02534175
8398,360.741,60.08066667,48.27363515,20.02688889,32.89233333,29.11833872,32.89233333,193.8982875,24.85311107,99.41244426,130.2336301,47.63512955,6.213277766,22.78201848,43.49294436
8399,342.126,43.13566667,34.6586606,14.37855556,32.89233333,29.11833872,32.89233333,183.892725,19.09594737,76.38378948,104.3817381,36.60056581,4.773986843,17.50461842,33.4179079
8400,340.298,52.18033333,41.92587254,17.39344444,32.89233333,29.11833872,32.89233333,182.910175,14.32421698,57.29686791,72.51722136,27.45474921,3.581054245,13.13053223,25.06737971
8401,323.803,45.81,36.80743488,15.27,32.89233333,29.11833872,32.89233333,174.0441125,11.2381492,44.95259681,61.75909723,21.53978597,2.809537301,10.30163677,19.66676111
8402,322.419,42.323,34.0056989,14.10766667,32.89233333,29.11833872,32.89233333,173.3002125,10.4421146,41.7684584,59.65301192,20.01405299,2.61052865,9.571938386,18.27370055
8403,319.032,42.09566667,33.82304103,14.03188889,32.89233333,29.11833872,32.89233333,171.4797,10.05446981,40.21787925,51.19909348,19.27106714,2.513617454,9.216597328,17.59532217
8404,316.591,41.95466667,33.7097503,13.98488889,32.89233333,29.11833872,32.89233333,170.1676625,9.822903245,39.29161298,49.82868264,18.82723122,2.455725812,9.004327977,17.19008068
8405,333.132,44.38966667,35.66622496,14.79655556,32.89233333,29.11833872,32.89233333,179.05845,10.90100241,43.60400963,50.2385383,20.89358795,2.725250603,9.992585543,19.07675422
8406,332.733,44.15233333,35.47553228,14.71744444,32.89233333,29.11833872,32.89233333,178.8439875,13.40984833,53.63939331,53.49625697,25.70220929,3.352462082,12.29236097,23.46723457
8407,377.248,56.47666667,45.37789196,18.82555556,32.89233333,29.11833872,32.89233333,202.7708,16.44614945,65.78459778,77.34394073,31.52178644,4.111537361,15.07563699,28.78076153
8408,374.95,58.243,46.79710608,19.41433333,9.141666667,15.51038129,9.141666667,201.535625,15.56626071,62.26504284,84.9795563,29.83533302,3.891565178,14.26907232,27.24095624
8409,411.231,70.033,56.27013942,23.34433333,9.141666667,28.76172704,9.141666667,221.0366625,19.1748962,76.69958478,125.7482224,36.75188438,4.793724049,17.57698818,33.55606834
8410,408.209,65.27833333,52.44985818,21.75944444,9.141666667,44.53875054,9.141666667,219.4123375,24.46450305,97.8580122,121.5787744,46.89029752,6.116125763,22.42579446,42.81288034
8411,414.688,81.82866667,65.74772582,27.27622222,9.141666667,46.87736306,9.141666667,222.8948,25.64484683,102.5793873,97.14564963,49.1526231,6.411211706,23.50777626,44.87848194
8412,423.115,89.33566667,71.77945281,29.77855556,9.141666667,45.42538043,9.141666667,227.4243125,27.43560807,109.7424323,95.12876544,52.58491547,6.858902018,25.1493074,48.01231412
8413,430.559,100.7456667,80.94716364,33.58188889,9.141666667,50.08508664,9.141666667,231.4254625,31.13919264,124.5567706,100.858294,59.68345256,7.78479816,28.54425992,54.49358712
8414,436.463,103.313,83.0099655,34.43766667,9.141666667,47.29959604,9.141666667,234.5988625,31.23389199,124.935568,99.88694079,59.86495964,7.808472998,28.63106766,54.65931098
8415,441.961,101.7486667,81.75305444,33.91622222,9.141666667,50.62727892,9.141666667,237.5540375,33.2242193,132.8968772,102.5916125,63.67975365,8.306054828,30.45553435,58.14238377
8416,443.528,100.738,80.9410036,33.57933333,9.141666667,47.96293534,9.141666667,238.3963,33.90718191,135.6287276,100.7362293,64.98876534,8.476795478,31.08158342,59.33756834
8417,432.691,99.854,80.23072697,33.28466667,9.141666667,47.36521734,9.141666667,232.5714125,33.8759306,135.5037224,96.48650033,64.92886698,8.468982653,31.05293638,59.28287854
8418,411.598,89.398,71.82953642,29.79933333,24.97566667,31.91511262,24.97566667,221.233925,36.26355279,145.0542112,107.5835887,69.50514285,9.065888198,33.24159006,63.46121738
8419,383.137,86.466,69.47373203,28.822,32.89233333,29.11833872,32.89233333,205.9361375,36.03799746,144.1519898,129.696076,69.07282848,9.009499365,33.03483101,63.06649556
8420,371.442,82.43033333,66.23115316,27.47677778,32.89233333,29.11833872,32.89233333,199.650075,33.78736736,135.1494694,132.5533286,64.75912077,8.446841843,30.97175341,59.12789287
8421,352.21,77.068,61.92262369,25.68933333,32.89233333,29.11833872,32.89233333,189.312875,32.02163214,128.0865286,137.1636179,61.37479494,8.005408035,29.3531628,56.03785625
8422,349.899,67.293,54.06860326,22.431,32.89233333,29.11833872,32.89233333,188.0707125,27.42324668,109.6929867,133.3218667,52.5612228,6.855811669,25.13797612,47.99068168
