hour,t(sec),V1,VAngle1,V2,VAngle2,V3,VAngle3,I1,IAngle1,I2,IAngle2,I3,IAngle3,Name,V4,VAngle4,I4,IAngle4,kv,V1(PU),V2(PU),V3(PU)
82,0.0,2319.45,-123.539,0.0,0.0,,,58.4679,-123.54,58.4679,56.4604,,,monload-646_office,,,,,2.4,0.9664375,0.0,
83,0.0,2332.64,-123.252,0.0,0.0,,,56.5142,-123.252,56.5142,56.7477,,,monload-646_office,,,,,2.4,0.9719333333333333,0.0,
84,0.0,2335.03,-123.188,0.0,0.0,,,56.3109,-123.188,56.3109,56.8118,,,monload-646_office,,,,,2.4,0.9729291666666667,0.0,
85,0.0,2360.84,-122.68,0.0,0.0,,,56.9783,-122.68,56.9783,57.3199,,,monload-646_office,,,,,2.4,0.9836833333333334,0.0,
86,0.0,2332.42,-123.256,0.0,0.0,,,56.2106,-123.256,56.2106,56.744,,,monload-646_office,,,,,2.4,0.9718416666666667,0.0,
87,0.0,2324.79,-123.419,0.0,0.0,,,54.9244,-123.419,54.9244,56.5813,,,monload-646_office,,,,,2.4,0.9686625,0.0,
88,0.0,2322.97,-123.456,0.0,0.0,,,55.0744,-123.457,55.0744,56.5428,,,monload-646_office,,,,,2.4,0.9679041666666666,0.0,
89,0.0,2283.33,-124.234,0.0,0.0,,,55.2794,-124.234,55.2794,55.7659,,,monload-646_office,,,,,2.4,0.9513874999999999,0.0,
90,0.0,2272.62,-124.409,0.0,0.0,,,54.2804,-124.408,54.2804,55.5915,,,monload-646_office,,,,,2.4,0.9469249999999999,0.0,
91,0.0,2300.24,-123.888,0.0,0.0,,,45.6427,-123.888,45.6427,56.1121,,,monload-646_office,,,,,2.4,0.9584333333333332,0.0,
92,0.0,2301.22,-123.868,0.0,0.0,,,45.487,-123.869,45.487,56.131,,,monload-646_office,,,,,2.4,0.9588416666666666,0.0,
93,0.0,2316.5,-123.573,0.0,0.0,,,40.5214,-123.574,40.5214,56.4262,,,monload-646_office,,,,,2.4,0.9652083333333333,0.0,
94,0.0,2321.83,-123.475,0.0,0.0,,,42.436,-123.475,42.436,56.5248,,,monload-646_office,,,,,2.4,0.9674291666666667,0.0,
95,0.0,2350.8,-122.872,0.0,0.0,,,14.8679,-122.872,14.8679,57.1278,,,monload-646_office,,,,,2.4,0.9795,0.0,
96,0.0,2354.38,-122.802,0.0,0.0,,,13.5761,-122.806,13.5761,57.1943,,,monload-646_office,,,,,2.4,0.9809916666666667,0.0,
97,0.0,2357.62,-122.739,0.0,0.0,,,13.595,-122.739,13.595,57.2612,,,monload-646_office,,,,,2.4,0.9823416666666667,0.0,
98,0.0,2358.21,-122.727,0.0,0.0,,,13.5983,-122.728,13.5983,57.2721,,,monload-646_office,,,,,2.4,0.9825875000000001,0.0,
99,0.0,2358.53,-122.721,0.0,0.0,,,13.6002,-122.721,13.6002,57.2785,,,monload-646_office,,,,,2.4,0.9827208333333334,0.0,
100,0.0,2359.69,-122.698,0.0,0.0,,,13.6069,-122.7,13.6069,57.3003,,,monload-646_office,,,,,2.4,0.9832041666666667,0.0,
101,0.0,2345.09,-122.982,0.0,0.0,,,13.5227,-122.982,13.5227,57.0184,,,monload-646_office,,,,,2.4,0.9771208333333334,0.0,
102,0.0,2340.37,-123.074,0.0,0.0,,,14.8022,-123.07,14.8022,56.9296,,,monload-646_office,,,,,2.4,0.9751541666666667,0.0,
103,0.0,2297.38,-123.925,0.0,0.0,,,35.9864,-123.924,35.9864,56.0755,,,monload-646_office,,,,,2.4,0.9572416666666667,0.0,
104,0.0,2286.54,-124.391,0.0,0.0,,,38.8055,-124.393,38.8055,55.6066,,,monload-646_office,,,,,2.4,0.9527249999999999,0.0,
105,0.0,2295.72,-124.27,0.0,0.0,,,61.4479,-124.27,61.4479,55.7296,,,monload-646_office,,,,,2.4,0.9565499999999999,0.0,
106,0.0,2322.24,-123.749,0.0,0.0,,,60.9276,-123.751,60.9276,56.2489,,,monload-646_office,,,,,2.4,0.9675999999999999,0.0,
107,0.0,2336.59,-123.448,0.0,0.0,,,63.0174,-123.448,63.0174,56.552,,,monload-646_office,,,,,2.4,0.9735791666666668,0.0,
108,0.0,2342.61,-123.31,0.0,0.0,,,62.641,-123.31,62.641,56.6897,,,monload-646_office,,,,,2.4,0.9760875000000001,0.0,
109,0.0,2371.54,-122.746,0.0,0.0,,,63.6214,-122.746,63.6214,57.2539,,,monload-646_office,,,,,2.4,0.9881416666666667,0.0,
110,0.0,2353.34,-123.107,0.0,0.0,,,64.7402,-123.107,64.7402,56.8929,,,monload-646_office,,,,,2.4,0.9805583333333334,0.0,
111,0.0,2336.62,-123.462,0.0,0.0,,,63.3354,-123.462,63.3354,56.5378,,,monload-646_office,,,,,2.4,0.9735916666666666,0.0,
112,0.0,2329.01,-123.618,0.0,0.0,,,62.586,-123.618,62.586,56.3821,,,monload-646_office,,,,,2.4,0.9704208333333334,0.0,
113,0.0,2291.26,-124.356,0.0,0.0,,,63.0565,-124.355,63.0565,55.6448,,,monload-646_office,,,,,2.4,0.9546916666666667,0.0,
114,0.0,2289.53,-124.372,0.0,0.0,,,58.9164,-124.372,58.9164,55.6283,,,monload-646_office,,,,,2.4,0.9539708333333334,0.0,
115,0.0,2320.13,-123.79,0.0,0.0,,,47.1834,-123.79,47.1834,56.2098,,,monload-646_office,,,,,2.4,0.9667208333333334,0.0,
116,0.0,2321.08,-123.771,0.0,0.0,,,47.1435,-123.772,47.1435,56.2277,,,monload-646_office,,,,,2.4,0.9671166666666666,0.0,
117,0.0,2336.02,-123.481,0.0,0.0,,,41.3474,-123.481,41.3474,56.5192,,,monload-646_office,,,,,2.4,0.9733416666666667,0.0,
118,0.0,2340.0,-123.405,0.0,0.0,,,41.2834,-123.405,41.2834,56.595,,,monload-646_office,,,,,2.4,0.975,0.0,
119,0.0,2362.26,-122.934,0.0,0.0,,,14.9404,-122.935,14.9404,57.0649,,,monload-646_office,,,,,2.4,0.9842750000000001,0.0,
120,0.0,2374.81,-122.691,0.0,0.0,,,13.6942,-122.691,13.6942,57.3086,,,monload-646_office,,,,,2.4,0.9895041666666666,0.0,
121,0.0,2366.84,-122.56,0.0,0.0,,,13.6482,-122.56,13.6482,57.4396,,,monload-646_office,,,,,2.4,0.9861833333333334,0.0,
122,0.0,2367.25,-122.552,0.0,0.0,,,13.6505,-122.552,13.6505,57.4476,,,monload-646_office,,,,,2.4,0.9863541666666666,0.0,
123,0.0,2367.54,-122.547,0.0,0.0,,,13.6522,-122.547,13.6522,57.453,,,monload-646_office,,,,,2.4,0.986475,0.0,
124,0.0,2367.66,-122.545,0.0,0.0,,,13.6528,-122.545,13.6528,57.4553,,,monload-646_office,,,,,2.4,0.986525,0.0,
125,0.0,2351.05,-122.871,0.0,0.0,,,13.5571,-122.871,13.5571,57.129,,,monload-646_office,,,,,2.4,0.9796041666666667,0.0,
126,0.0,2347.35,-122.944,0.0,0.0,,,14.8462,-122.945,14.8462,57.055,,,monload-646_office,,,,,2.4,0.9780625,0.0,
127,0.0,2303.82,-123.808,0.0,0.0,,,33.853,-123.808,33.853,56.1921,,,monload-646_office,,,,,2.4,0.959925,0.0,
128,0.0,2287.85,-124.112,0.0,0.0,,,36.56,-124.119,36.56,55.8813,,,monload-646_office,,,,,2.4,0.9532708333333333,0.0,
129,0.0,2274.96,-124.401,0.0,0.0,,,62.8857,-124.408,62.8857,55.5918,,,monload-646_office,,,,,2.4,0.9479,0.0,
130,0.0,2299.45,-123.925,0.0,0.0,,,62.1594,-123.926,62.1594,56.074,,,monload-646_office,,,,,2.4,0.9581041666666666,0.0,
131,0.0,2324.99,-123.407,0.0,0.0,,,64.7788,-123.407,64.7788,56.5933,,,monload-646_office,,,,,2.4,0.9687458333333332,0.0,
132,0.0,2315.31,-123.608,0.0,0.0,,,66.7656,-123.608,66.7656,56.3923,,,monload-646_office,,,,,2.4,0.9647125,0.0,
133,0.0,2328.74,-123.332,0.0,0.0,,,67.5918,-123.332,67.5918,56.6677,,,monload-646_office,,,,,2.4,0.9703083333333332,0.0,
134,0.0,2322.03,-123.467,0.0,0.0,,,69.5845,-123.467,69.5845,56.533,,,monload-646_office,,,,,2.4,0.9675125000000001,0.0,
135,0.0,2322.93,-123.446,0.0,0.0,,,67.9844,-123.447,67.9844,56.5532,,,monload-646_office,,,,,2.4,0.9678874999999999,0.0,
136,0.0,2305.14,-123.812,0.0,0.0,,,66.5243,-123.813,66.5243,56.1872,,,monload-646_office,,,,,2.4,0.960475,0.0,
