hour,671_hospital,634a_supermarket,634b_supermarket,634c_supermarket,645_warehouse1,646_med_office,692_warehouse2,675a_residential1,675b_residential1,675c_residential1,611_hotel,652_med_apartment,670a_residential2,670b_residential2,670c_residential2
7414,344.775,44.773,44.773,14.92433333,32.89233333,32.68833333,32.89233333,175.5124271,26.32686407,105.3074563,242.32,73.79635,8.775621355,35.10248542,70.20497084
7415,343.003,53.793,53.793,17.931,32.89233333,32.68833333,32.89233333,145.9723198,21.89584797,87.58339188,176.563,61.37585,7.29861599,29.19446396,58.38892792
7416,335.167,48.00633333,48.00633333,16.00211111,32.89233333,32.68833333,32.89233333,124.5646904,18.68470356,74.73881424,154.935,52.37475,6.22823452,24.91293808,49.82587616
7417,339.991,45.646,45.646,15.21533333,32.89233333,37.28666667,32.89233333,120.3798914,18.05698371,72.22793484,147.053,50.6152,6.01899457,24.07597828,48.15195656
7418,334.965,45.14166667,45.14166667,15.04722222,32.89233333,37.28666667,32.89233333,115.5992006,17.33988009,69.35952036,139.95,48.6051,5.77996003,23.11984012,46.23968024
7419,331.337,44.982,44.982,14.994,32.89233333,37.28666667,32.89233333,104.8069119,15.72103679,62.88414714,128.335,44.06735,5.240345595,20.96138238,41.92276476
7420,331.993,44.895,44.895,14.965,32.89233333,37.28666667,32.89233333,96.82926351,14.52438953,58.09755811,124.701,40.71305,4.841463176,19.3658527,38.7317054
7421,397.786,47.74933333,47.74933333,15.91644444,32.89233333,37.28666667,32.89233333,111.0109172,16.65163758,66.60655032,130.012,46.6759,5.55054586,22.20218344,44.40436688
7422,397.339,47.77733333,47.77733333,15.92577778,32.89233333,40.896,32.89233333,134.4328771,20.16493157,80.65972626,151.59,56.52395,6.721643855,26.88657542,53.77315084
7423,531.839,65.66166667,65.66166667,21.88722222,31.40833333,83.15233333,31.40833333,147.1092827,22.06639241,88.26556962,210.167,61.8539,7.355464135,29.42185654,58.84371308
7424,596.735,69.14833333,69.14833333,23.04944444,49.15066667,97.37833333,49.15066667,165.3377919,24.80066879,99.20267514,250.028,69.5183,8.266889595,33.06755838,66.13511676
7425,618.214,98.85633333,98.85633333,32.95211111,76.736,183.8633333,76.736,190.8185574,28.62278361,114.4911344,235.326,80.232,9.54092787,38.16371148,76.32742296
7426,636.73,117.739,117.739,39.24633333,95.58333333,187.6356667,95.58333333,216.6510787,32.49766181,129.9906472,242.84,91.0936,10.83255394,43.33021574,86.66043148
7427,643.296,117.95,117.95,39.31666667,96.49066667,190.1423333,96.49066667,220.1166692,33.01750038,132.0700015,204.116,92.55075,11.00583346,44.02333384,88.04666768
7428,651.025,124.6243333,124.6243333,41.54144444,96.97033333,195.721,96.97033333,229.5382047,34.43073071,137.7229228,206.112,96.51215,11.47691024,45.90764094,91.81528188
7429,637.395,122.7603333,122.7603333,40.92011111,87.98666667,195.195,87.98666667,232.6451423,34.89677135,139.5870854,209.062,97.8185,11.63225712,46.52902846,93.05805692
7430,655.078,123.7926667,123.7926667,41.26422222,97.252,197.671,97.252,226.202828,33.9304242,135.7216968,205.977,95.10975,11.3101414,45.2405656,90.4811312
7431,655.277,122.2393333,122.2393333,40.74644444,97.469,193.677,97.469,223.4037657,33.51056486,134.0422594,204.364,93.93285,11.17018829,44.68075314,89.36150628
7432,655.246,119.7626667,119.7626667,39.92088889,97.379,193.3183333,97.379,224.3825694,33.65738541,134.6295416,201.703,94.3444,11.21912847,44.87651388,89.75302776
7433,658.629,118.475,118.475,39.49166667,96.32633333,191.0246667,96.32633333,235.0391741,35.25587612,141.0235045,201.066,98.8251,11.75195871,47.00783482,94.01566964
7434,662.405,120.3023333,120.3023333,40.10077778,41.493,176.707,41.493,244.0905218,36.61357827,146.4543131,229.326,102.63085,12.20452609,48.81810436,97.63620872
7435,505.973,114.8043333,114.8043333,38.26811111,32.89233333,134.9636667,32.89233333,252.6621593,37.8993239,151.5972956,265.543,106.2349,12.63310797,50.53243186,101.0648637
7436,501.715,110.9506667,110.9506667,36.98355556,32.89233333,131.249,32.89233333,243.0212225,36.45318338,145.8127335,279.431,102.18125,12.15106113,48.6042445,97.208489
7437,417.878,100.6073333,100.6073333,33.53577778,32.89233333,111.1623333,32.89233333,235.5738238,35.33607357,141.3442943,300.043,99.0499,11.77869119,47.11476476,94.22952952
7438,393.946,71.825,71.825,23.94166667,32.89233333,110.5206667,32.89233333,200.8634544,30.12951816,120.5180726,281.627,84.4555,10.04317272,40.17269088,80.34538176
7439,334.264,45.13033333,45.13033333,15.04344444,32.89233333,40.896,32.89233333,160.4735027,24.07102541,96.28410162,218.706,67.47305,8.023675135,32.09470054,64.18940108
7440,329.72,54.486,54.486,18.162,32.89233333,37.28666667,32.89233333,139.7911465,20.96867198,83.8746879,165.611,58.7769,6.989557325,27.9582293,55.9164586
7441,319.297,48.721,48.721,16.24033333,32.89233333,37.28666667,32.89233333,120.8277319,18.12415979,72.49663914,148.326,50.8035,6.041386595,24.16554638,48.33109276
7442,318.126,45.71866667,45.71866667,15.23955556,32.89233333,37.28666667,32.89233333,112.0641627,16.80962441,67.23849762,139.516,47.11875,5.603208135,22.41283254,44.82566508
7443,317.992,45.20866667,45.20866667,15.06955556,32.89233333,37.28666667,32.89233333,108.6747978,16.30121967,65.20487868,131.597,45.69365,5.43373989,21.73495956,43.46991912
7444,317.689,44.922,44.922,14.974,32.89233333,37.28666667,32.89233333,99.74438847,14.96165827,59.84663308,126.978,41.93875,4.987219424,19.94887769,39.89775539
7445,384.096,53.476,53.476,17.82533333,32.89233333,37.28666667,32.89233333,94.44450721,14.16667608,56.66670433,123.385,39.71035,4.722225361,18.88890144,37.77780288
7446,384.713,52.981,52.981,17.66033333,32.89233333,40.896,32.89233333,104.3508662,15.65262993,62.61051972,139.03,43.8756,5.21754331,20.87017324,41.74034648
7447,522.18,69.70933333,69.70933333,23.23644444,31.40833333,83.445,31.40833333,115.4384252,17.31576378,69.26305512,197.61,48.5375,5.77192126,23.08768504,46.17537008
7448,587.784,71.139,71.139,23.713,49.15066667,96.24266667,49.15066667,148.7610362,22.31415543,89.25662172,242.714,62.5484,7.43805181,29.75220724,59.50441448
7449,608.511,97.34533333,97.34533333,32.44844444,76.57566667,188.6333333,76.57566667,195.3750902,29.30626353,117.2250541,236.546,82.14785,9.76875451,39.07501804,78.15003608
7450,625.75,116.6016667,116.6016667,38.86722222,94.289,191.974,94.289,221.0564682,33.15847023,132.6338809,245.318,92.9459,11.05282341,44.21129364,88.42258728
7451,630.859,118.785,118.785,39.595,96.94233333,197.0353333,96.94233333,237.140314,35.5710471,142.2841884,213.888,99.70855,11.8570157,47.4280628,94.8561256
7452,635.704,125.3266667,125.3266667,41.77555556,97.813,200.8086667,97.813,248.4299126,37.26448689,149.0579476,218.859,104.4554,12.42149563,49.68598252,99.37196504
7453,619.172,124.562,124.562,41.52066667,88.76933333,200.3153333,88.76933333,253.0360336,37.95540504,151.8216202,221.478,106.3921,12.65180168,50.60720672,101.2144134
7454,638.29,127.225,127.225,42.40833333,98.919,208.3153333,98.919,262.4842064,39.37263096,157.4905238,226.351,110.3647,13.12421032,52.49684128,104.9936826
7455,640.312,126.144,126.144,42.048,99.462,211.282,99.462,271.0881892,40.66322838,162.6529135,229.568,113.98235,13.55440946,54.21763784,108.4352757
7456,640.41,123.8506667,123.8506667,41.28355556,99.05233333,211.601,99.05233333,269.7018579,40.45527869,161.8211147,222.935,113.39945,13.4850929,53.94037158,107.8807432
7457,645.303,122.033,122.033,40.67766667,97.69733333,206.7056667,97.69733333,276.5411164,41.48116746,165.9246698,217.683,116.2751,13.82705582,55.30822328,110.6164466
7458,648.224,122.2406667,122.2406667,40.74688889,41.493,181.8096667,41.493,268.3309857,40.24964786,160.9985914,237.01,112.82305,13.41654929,53.66619714,107.3323943
7459,488.183,115.8396667,115.8396667,38.61322222,32.89233333,136.1596667,32.89233333,263.694422,39.5541633,158.2166532,268.685,110.87355,13.1847211,52.7388844,105.4777688
7460,482.617,108.3633333,108.3633333,36.12111111,32.89233333,131.2803333,32.89233333,248.0442656,37.20663984,148.8265594,280.566,104.29325,12.40221328,49.60885312,99.21770624
7461,400.508,97.299,97.299,32.433,32.89233333,109.194,32.89233333,233.4481871,35.01722807,140.0689123,298.27,98.15615,11.67240936,46.68963742,93.37927484
7462,379.568,68.531,68.531,22.84366667,32.89233333,107.106,32.89233333,197.3581457,29.60372186,118.4148874,279.593,82.98165,9.867907285,39.47162914,78.94325828
7463,325.038,44.55833333,44.55833333,14.85277778,32.89233333,40.896,32.89233333,156.2150942,23.43226413,93.72905652,216.037,65.68255,7.81075471,31.24301884,62.48603768
7464,326.642,53.51866667,53.51866667,17.83955556,32.89233333,37.28666667,32.89233333,119.8048101,17.97072152,71.88288606,155.984,50.3734,5.990240505,23.96096202,47.92192404
7465,320.907,47.14533333,47.14533333,15.71511111,32.89233333,37.28666667,32.89233333,90.04054466,13.5060817,54.0243268,134.308,37.85865,4.502027233,18.00810893,36.01621786
7466,320.398,43.853,43.853,14.61766667,32.89233333,37.28666667,32.89233333,80.05379793,12.00806969,48.03227876,124.067,33.6596,4.002689897,16.01075959,32.02151917
7467,319.848,43.36166667,43.36166667,14.45388889,32.89233333,37.28666667,32.89233333,75.28606908,11.29291036,45.17164145,114.637,31.65495,3.764303454,15.05721382,30.11442763
7468,319.66,43.22266667,43.22266667,14.40755556,32.89233333,37.28666667,32.89233333,72.55918932,10.8838784,43.53551359,112.268,30.5084,3.627959466,14.51183786,29.02367573
7469,383.892,45.84433333,45.84433333,15.28144444,32.89233333,37.28666667,32.89233333,79.77493818,11.96624073,47.86496291,113.949,33.54235,3.988746909,15.95498764,31.90997527
7470,383.532,45.672,45.672,15.224,32.89233333,40.896,32.89233333,96.06034787,14.40905218,57.63620872,131.915,40.38975,4.803017394,19.21206957,38.42413915
7471,521.747,61.89866667,61.89866667,20.63288889,31.40833333,83.27433333,31.40833333,107.9744971,16.19617457,64.78469826,191.413,45.3992,5.398724855,21.59489942,43.18979884
7472,587.985,65.68366667,65.68366667,21.89455556,49.15066667,94.69433333,49.15066667,122.502912,18.3754368,73.5017472,232.006,51.50785,6.1251456,24.5005824,49.0011648
7473,608.115,95.27366667,95.27366667,31.75788889,76.57566667,178.4586667,76.57566667,163.9597847,24.59396771,98.37587082,224.102,68.9389,8.197989235,32.79195694,65.58391388
7474,625.84,113.3846667,113.3846667,37.79488889,92.82166667,182.6803333,92.82166667,194.3035314,29.14552971,116.5821188,234.558,81.6973,9.71517657,38.86070628,77.72141256
7475,632.218,114.584,114.584,38.19466667,94.92033333,188.2323333,94.92033333,210.5366177,31.58049266,126.3219706,202.992,88.5227,10.52683089,42.10732354,84.21464708
7476,637.916,122.656,122.656,40.88533333,96.19066667,192.8013333,96.19066667,222.8861212,33.43291818,133.7316727,204.711,93.7152,11.14430606,44.57722424,89.15444848
7477,623.382,121.6176667,121.6176667,40.53922222,87.621,192.6366667,87.621,228.146641,34.22199615,136.8879846,209.504,95.92705,11.40733205,45.6293282,91.2586564
7478,642.08,122.6923333,122.6923333,40.89744444,96.54633333,194.2073333,96.54633333,218.1462188,32.72193282,130.8877313,201.817,91.72225,10.90731094,43.62924376,87.25848752
7479,644.595,118.6893333,118.6893333,39.56311111,95.72866667,184.6873333,95.72866667,193.0405167,28.95607751,115.82431,191.379,81.16625,9.652025835,38.60810334,77.21620668
7480,646.381,117.06,117.06,39.02,95.799,184.468,95.799,197.1657384,29.57486076,118.299443,190.666,82.90075,9.85828692,39.43314768,78.86629536
7481,650.503,116.9376667,116.9376667,38.97922222,95.52766667,185.4926667,95.52766667,221.0972567,33.16458851,132.658354,194.443,92.96305,11.05486284,44.21945134,88.43890268
7482,649.659,117.9633333,117.9633333,39.32111111,41.493,170.4986667,41.493,228.2699576,34.24049364,136.9619746,221.346,95.9789,11.41349788,45.65399152,91.30798304
7483,488.63,112.13,112.13,37.37666667,32.89233333,129.2423333,32.89233333,235.3514495,35.30271743,141.2108697,256.744,98.9564,11.76757248,47.0702899,94.1405798
7484,485.717,106.9523333,106.9523333,35.65077778,32.89233333,125.299,32.89233333,215.6191192,32.34286788,129.3714715,266.4,90.6597,10.78095596,43.12382384,86.24764768
7485,406.194,97.306,97.306,32.43533333,32.89233333,107.8326667,32.89233333,208.7868768,31.31803152,125.2721261,287.425,87.787,10.43934384,41.75737536,83.51475072
7486,387.875,68.96066667,68.96066667,22.98688889,32.89233333,107.4816667,32.89233333,186.5067554,27.97601331,111.9040532,274.649,78.41905,9.32533777,37.30135108,74.60270216
7487,335.809,44.76833333,44.76833333,14.92277778,32.89233333,40.896,32.89233333,150.3629636,22.55444454,90.21777816,212.905,63.22195,7.51814818,30.07259272,60.14518544
7488,337.163,54.17566667,54.17566667,18.05855556,32.89233333,37.28666667,32.89233333,121.1668824,18.17503236,72.70012944,155.42,50.9461,6.05834412,24.23337648,48.46675296
7489,331.314,48.319,48.319,16.10633333,32.89233333,37.28666667,32.89233333,110.4458248,16.56687372,66.26749488,141.815,46.4383,5.52229124,22.08916496,44.17832992
7490,331.506,45.07,45.07,15.02333333,32.89233333,37.28666667,32.89233333,106.4785245,15.97177868,63.8871147,135.14,44.7702,5.323926225,21.2957049,42.5914098
7491,331.442,44.62266667,44.62266667,14.87422222,32.89233333,37.28666667,32.89233333,101.5283774,15.22925661,60.91702644,126.46,42.68885,5.07641887,20.30567548,40.61135096
7492,333.475,44.539,44.539,14.84633333,32.89233333,37.28666667,32.89233333,98.29812308,14.74471846,58.97887385,124.572,41.33065,4.914906154,19.65962462,39.31924923
7493,398.489,47.19066667,47.19066667,15.73022222,32.89233333,37.28666667,32.89233333,102.5957741,15.38936612,61.55746446,125.197,43.13765,5.129788705,20.51915482,41.03830964
7494,400.684,46.905,46.905,15.635,32.89233333,40.896,32.89233333,117.104092,17.5656138,70.2624552,142.928,49.23785,5.8552046,23.4208184,46.8416368
7495,537.518,63.93133333,63.93133333,21.31044444,31.40833333,81.701,31.40833333,128.9964795,19.34947193,77.3978877,201.407,54.23815,6.449823975,25.7992959,51.5985918
7496,601.859,67.661,67.661,22.55366667,49.15066667,95.143,49.15066667,140.4868095,21.07302143,84.2920857,239.221,59.0694,7.024340475,28.0973619,56.1947238
7497,619.245,96.42,96.42,32.14,76.57566667,178.7513333,76.57566667,176.76795,26.5151925,106.06077,227.486,74.32425,8.8383975,35.35359,70.70718
7498,632.572,112.7946667,112.7946667,37.59822222,93.35366667,180.542,93.35366667,191.1617511,28.67426267,114.6970507,231.451,80.3763,9.558087555,38.23235022,76.46470044
7499,634.439,112.9856667,112.9856667,37.66188889,95.01833333,184.34,95.01833333,201.2386368,30.18579552,120.7431821,198.309,84.61325,10.06193184,40.24772736,80.49545472
7500,634.349,120.2063333,120.2063333,40.06877778,95.78066667,189.2906667,95.78066667,211.6035387,31.74053081,126.9621232,201.13,88.9713,10.58017694,42.32070774,84.64141548
7501,614.647,118.806,118.806,39.602,86.595,187.067,86.595,208.5816265,31.28724398,125.1489759,199.524,87.7007,10.42908133,41.7163253,83.4326506
7502,630.7,120.7643333,120.7643333,40.25477778,96.68433333,193.706,96.68433333,216.8015083,32.52022625,130.080905,204.31,91.15685,10.84007542,43.36030166,86.72060332
7503,630.726,117.7596667,117.7596667,39.25322222,95.84,185.8023333,95.84,199.1119298,29.86678947,119.4671579,194.278,83.71905,9.95559649,39.82238596,79.64477192
7504,631.603,115.033,115.033,38.34433333,95.085,179.0683333,95.085,177.8512815,26.67769223,106.7107689,182.231,74.77975,8.892564075,35.5702563,71.1405126
7505,634.292,114.0416667,114.0416667,38.01388889,94.50866667,177.905,94.50866667,192.1620788,28.82431182,115.2972473,182.867,80.7969,9.60810394,38.43241576,76.86483152
7506,639.962,115.9053333,115.9053333,38.63511111,41.493,166.0066667,41.493,213.0880953,31.9632143,127.8528572,215.036,89.5955,10.65440477,42.61761906,85.23523812
7507,482.794,111.1996667,111.1996667,37.06655556,32.89233333,127.4896667,32.89233333,230.9372601,34.64058902,138.5623561,254.477,97.1004,11.54686301,46.18745202,92.37490404
7508,478.816,106.4943333,106.4943333,35.49811111,32.89233333,125.6196667,32.89233333,210.257758,31.5386637,126.1546548,263.143,88.40545,10.5128879,42.0515516,84.1031032
7509,397.392,96.369,96.369,32.123,32.89233333,109.254,32.89233333,196.4026497,29.46039746,117.8415898,281.859,82.5799,9.820132485,39.28052994,78.56105988
7510,378.276,68.40266667,68.40266667,22.80088889,32.89233333,108.3266667,32.89233333,180.5110923,27.07666385,108.3066554,272.209,75.8981,9.025554615,36.10221846,72.20443692
7511,323.641,44.78833333,44.78833333,14.92944444,32.89233333,40.896,32.89233333,153.7554204,23.06331306,92.25325224,214.929,64.64835,7.68777102,30.75108408,61.50216816
7512,323.907,54.042,54.042,18.014,32.89233333,37.28666667,32.89233333,127.0950008,19.06425012,76.25700048,158.414,53.43865,6.35475004,25.41900016,50.83800032
7513,317.949,48.12833333,48.12833333,16.04277778,32.89233333,37.28666667,32.89233333,107.0511086,16.05766629,64.23066516,140.698,45.01095,5.35255543,21.41022172,42.82044344
7514,317.943,44.458,44.458,14.81933333,32.89233333,37.28666667,32.89233333,90.20940643,13.53141096,54.12564386,127.813,37.92965,4.510470322,18.04188129,36.08376257
7515,317.901,43.82333333,43.82333333,14.60777778,32.89233333,37.28666667,32.89233333,74.98937182,11.24840577,44.99362309,114.564,31.5302,3.749468591,14.99787436,29.99574873
7516,317.936,43.60433333,43.60433333,14.53477778,32.89233333,37.28666667,32.89233333,70.26944749,10.54041712,42.16166849,110.962,29.54565,3.513472375,14.0538895,28.107779
7517,384.654,52.313,52.313,17.43766667,32.89233333,37.28666667,32.89233333,77.02046973,11.55307046,46.21228184,112.439,32.3842,3.851023487,15.40409395,30.80818789
7518,385.457,52.28533333,52.28533333,17.42844444,32.89233333,40.896,32.89233333,98.19894652,14.72984198,58.91936791,133.837,41.28895,4.909947326,19.6397893,39.27957861
7519,524.015,68.588,68.588,22.86266667,31.40833333,82.44333333,31.40833333,110.3705505,16.55558258,66.2223303,193.449,46.40665,5.518527525,22.0741101,44.1482202
7520,590.226,69.20166667,69.20166667,23.06722222,49.15066667,93.89866667,49.15066667,123.2347256,18.48520884,73.94083536,231.931,51.81555,6.16173628,24.64694512,49.29389024
7521,610.769,94.84833333,94.84833333,31.61611111,76.57566667,179.6536667,76.57566667,170.0302465,25.50453698,102.0181479,225.839,71.4913,8.501512325,34.0060493,68.0120986
